0.0,1238.0
0.01,2131.2
0.02,2140.7
0.03,2100.7
0.04,2134.8
0.05,2097.5
0.06,2133.9
0.07,2143.3
0.08,2115.7
0.09,2132.3
0.1,2126.6
0.11,2115.6
0.12,2128.8
0.13,2112.2
0.14,2133.5
0.15,2151.0
0.16,2120.8
0.17,2114.3
0.18,2143.7
0.19,2113.4
0.2,2087.9
0.21,2144.0
0.22,2138.3
0.23,2098.6
0.24,2150.2
0.25,2146.9
0.26,2099.3
0.27,2119.4
0.28,2133.9
0.29,2089.1
0.3,2105.5
0.31,2114.9
0.32,2128.9
0.33,2078.5
0.34,2142.0
0.35000000000000003,2122.3
0.36,2126.6
0.37,2136.8
0.38,2141.9
0.39,2137.4
0.4,2101.5
0.41000000000000003,2136.8
0.42,2136.1
0.43,2090.5
0.44,2137.4
0.45,2114.2
0.46,2142.8
0.47000000000000003,2120.1
0.48,2099.1
0.49,2108.5
0.5,2141.6
0.51,2123.3
0.52,2076.9
0.53,2141.5
0.54,2085.6
0.55,2155.1
0.56,2128.4
0.5700000000000001,2160.3
0.58,2124.1
0.59,2155.1
0.6,2113.3
0.61,2106.3
0.62,2129.3
0.63,2108.2
0.64,2106.5
0.65,2110.7
0.66,2126.9
0.67,2117.6
0.68,2155.0
0.6900000000000001,2121.4
0.7000000000000001,2116.2
0.71,2139.5
0.72,2130.8
0.73,2114.1
0.74,2114.9
0.75,2158.9
0.76,2079.4
0.77,2110.9
0.78,2121.3
0.79,2107.5
0.8,2119.6
0.81,2112.4
0.8200000000000001,2111.3
0.8300000000000001,2189.4
0.84,2123.5
0.85,2101.0
0.86,2136.9
0.87,2096.2
0.88,2126.8
0.89,2096.9
0.9,2165.7
0.91,2094.0
0.92,2115.5
0.93,2117.1
0.9400000000000001,2159.5
0.9500000000000001,2118.0
0.96,2084.1
0.97,2131.2
0.98,2133.6
0.99,2099.2
